OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,Input_Channel,Output_Channel,Kernel_Szie,Input_Size,Stride,Padding
conv,0.7391253312428793,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_3dconv_fprop_small_nn_v1,11.1,2.775,6,37,1,128,1,1,cu121,;void cask_cudnn_infer::computeoffsetskernel3d<false>(cask_cudnn_infer::computeoffsetsparams);cask_cudnn_infer::computeboffsetskernel(cask_cudnn_infer::computeboffsetsparams);cudnn_infer_volta_scudnn_128x32_3dconv_fprop_small_nn_v1,18,352,1165,3,6,1,1
conv,1.4661973317464192,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,218.7,109.35,9,27,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",63,135,1701,3,9,1,1
conv,0.5368640224138895,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,7.8,0.975,39,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",13,1579,71,3,14,1,1
conv,0.759552001953125,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,40.0,5.0,200,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",8,489,771,3,9,1,1
conv,0.7556693355242411,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,7.75,1.9375,5,31,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",23,324,1951,3,5,1,1
conv,0.18663466970125833,Tesla V100-PCIE-32GB,p2.1.0,8902,"void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",7.125,3.5625,5,57,1,8,8,1,cu121,";void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",6,30,1803,3,5,1,1
conv,1.2471786737442017,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,226.8,28.35,9,7,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",21,418,847,3,10,1,1
conv,0.4365333318710327,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_128x32_nn,7.2,0.9,2,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_128x32_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",42,1408,22,3,8,1,1
conv,0.5279039939244589,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,3.8,0.95,4,19,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",13,278,1199,3,6,1,1
conv,0.6274986664454142,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,29.5,3.6875,295,1,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",5,387,1883,3,8,1,1
conv,0.5465706586837769,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,9.0,4.5,2,5,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",17,816,271,3,5,1,1
conv,1.9953813155492146,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,85.0,10.625,17,10,5,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",17,625,10,3,80,1,1
conv,0.4550933241844177,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,43.2,21.6,4,12,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",53,116,759,3,8,1,1
conv,3.2820053895314536,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,1766.0,441.5,7064,5,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",43,7,275,3,145,1,1
conv,3.182207981745402,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,403.2,50.4,8,14,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",56,627,1736,3,7,1,1
conv,1.287285327911377,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,59.4,29.7,3,22,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",41,323,1360,3,6,1,1
conv,0.7737493316332499,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,16.2,8.1,9,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",57,726,120,3,10,1,1
conv,0.2558506727218628,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,13.5,6.75,3,5,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",37,84,301,3,6,1,1
conv,0.24363733331362405,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,8.0,2.0,5,32,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",11,36,2048,3,7,1,1
conv,3.3517119884490967,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,2572.6,643.15,2708,19,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",60,4,1202,3,76,1,1
conv,0.6604160070419312,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1,201.6,100.8,8064,1,1,64,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x32_relu_small_nn_v1",28,9,5,3,192,1,1
conv,1.8320746819178264,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,33.0,4.125,165,2,1,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",55,1568,87,3,13,1,1
conv,1.0611093441645305,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,21.6,10.8,8,3,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",30,952,170,3,14,1,1
conv,0.821781317392985,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,51.3,25.65,19,3,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",48,283,147,3,20,1,1
conv,1.839359998703003,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,410.4,205.2,19,24,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",42,78,1497,3,18,1,1
conv,3.6311999956766763,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,1201.25,300.3125,24025,1,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",50,12,46,3,248,1,1
conv,2.0496106147766113,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,745.2,93.15,414,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",46,75,269,3,47,1,1
conv,1.2363413174947102,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,112.5,56.25,25,5,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",50,242,265,3,19,1,1
conv,1.8260800043741863,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,7.25,1.8125,5,29,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",24,935,1820,3,5,1,1
conv,0.9606613318125407,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,56.7,28.35,7,9,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",16,348,539,3,17,1,1
conv,1.8658346732457478,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,43.2,5.4,24,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",24,1319,6,3,41,1,1
conv,3.674303929011027,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,45.0,22.5,25,2,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",63,1973,77,3,17,1,1
conv,0.1805973301331202,Tesla V100-PCIE-32GB,p2.1.0,8902,"void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",8.45,4.225,13,26,1,8,8,1,cu121,";void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)",8,17,827,3,7,1,1
conv,0.3505280017852783,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,8.1,4.05,1,9,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",13,304,514,3,8,1,1
conv,2.906069278717041,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,90.0,45.0,100,1,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",58,566,57,3,37,1,1
conv,0.6406293511390686,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,138.6,69.3,7,22,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",34,53,1360,3,11,1,1
conv,1.0684373378753662,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_32x128_nn,90.0,11.25,25,1,36,256,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_32x128_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",28,968,103,3,17,1,1
conv,0.6505386630694071,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,77.4,9.675,43,6,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",43,204,13,3,47,1,1
conv,1.1163946787516277,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,16.2,8.1,3,6,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",39,1006,368,3,5,1,1
conv,1.2947413523991902,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1,6.75,1.6875,5,27,1,128,1,1,cu121,";void cask_cudnn_infer::computeoffsetskernel<false, false>(cask_cudnn_infer::computeoffsetsparams);cudnn_infer_volta_scudnn_128x64_relu_small_nn_v1",15,631,1727,3,6,1,1
conv,1.7677440245946248,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,205.2,102.6,12,19,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",36,203,1203,3,13,1,1
conv,0.5783039927482605,Tesla V100-PCIE-32GB,p2.1.0,8902,volta_sgemm_64x64_nn,16.2,8.1,3,6,36,64,1,1,cu121,";void cudnn::winograd_nonfused::winogradforwarddata4x4<float, float>(cudnn::winograd_nonfused::winograddataparams<float, float>);void cudnn::winograd_nonfused::winogradforwardfilter4x4<float, float>(cudnn::winograd_nonfused::winogradfilterparams<float, float>);volta_sgemm_64x64_nn;void cudnn::winograd_nonfused::winogradforwardoutput4x4<float, float>(cudnn::winograd_nonfused::winogradoutputparams<float, float>)",37,438,360,3,7,1,1
conv,0.37015466888745624,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,22.8,2.85,38,3,2,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",19,230,56,3,21,1,1
conv,0.19305600225925446,Tesla V100-PCIE-32GB,p2.1.0,8902,cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,9.0,1.125,6,5,3,256,1,1,cu121,";void cudnn::winograd::generatewinogradtileskernel<0, float, float>(cudnn::winograd::generatewinogradtilesparams<float, float>);cudnn_infer_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1",6,43,29,3,39,1,1
