OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,Kernels,B,M,N,K
linear,0.13898666699727377,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,5,2,8,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,40,1630,616
linear,0.13858133554458618,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,6,1,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,20,1714,647
linear,0.2173866629600525,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,11,4,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,193,1340,679
linear,0.18205866714318594,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,19.2,2.4,8,3,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,93,1364,961
linear,0.21550933519999185,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,7,1,12,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,23,1866,886
linear,0.2693973382314046,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,5.2,2.6,13,2,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,122,1934,804
linear,0.2693653305371602,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,12,4,4,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,230,1504,757
linear,0.2760213315486908,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,7.2,3.6,12,3,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,159,1985,711
linear,0.4352426628271739,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,49.6,6.2,31,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,189,1927,985
linear,0.3878506620724996,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.0,6.0,30,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,145,1807,941
linear,0.15133867164452872,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.8,3.6,6,3,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,83,1433,654
linear,0.2757439911365509,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,51.2,6.4,32,2,2,256,1,1,cu121,";maxwell_sgemm_32x128_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,129,1131,1005
linear,0.29101866483688354,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,40,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,191,1235,1280
linear,0.32843733827273053,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.8,9.9,22,3,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,146,1196,1353
linear,0.49847466746966046,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.9,9.45,21,3,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,140,1945,1326
linear,0.44098132848739624,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.2,9.6,24,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,224,1212,1479
linear,0.4195093313852946,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,54.4,6.8,34,2,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,231,1740,1079
linear,0.4601813356081645,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.2,11.6,29,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,213,1134,1836
linear,0.539680004119873,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.4,8.7,29,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,192,1507,1815
linear,0.4216533402601878,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,38.4,4.8,12,2,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,42,1792,1484
linear,0.32293333609898883,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.9,9.45,21,3,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,172,1324,1306
linear,0.4050133426984151,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,16,1,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,20,1612,1992
linear,0.5020693143208822,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,48.8,6.1,61,1,2,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,72,1985,1943
linear,0.3935253322124481,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.9,9.45,21,3,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,132,1466,1331
linear,0.4782933294773102,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.8,10.4,26,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,217,1252,1615
linear,0.5570986469586691,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,32.0,4.0,80,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,122,1641,2548
linear,0.7009386618932089,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,24.0,3.0,30,1,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,25,1513,3768
linear,0.7907413442929586,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,63.2,7.9,79,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,235,1153,2503
linear,0.8737813433011373,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,76.0,9.5,95,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,256,1058,3039
linear,1.0690773328145344,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,60,2,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,74,1621,3807
linear,0.5596160093943278,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,30.4,15.2,38,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,214,1408,2399
linear,0.5344106753667196,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,20.4,10.2,34,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,185,1163,2132
linear,0.8393706679344177,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,28.0,14.0,35,4,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,200,1987,2227
linear,1.5405333439509075,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,77.6,9.7,97,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,199,1789,3087
linear,0.8065280119578043,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,23.4,11.7,39,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,177,1518,2473
linear,0.5857599774996439,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,21.0,10.5,35,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,171,1298,2230
linear,0.9366933504740397,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,26.4,13.2,44,3,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,181,1718,2766
linear,1.03330131371816,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,17.6,8.8,44,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,238,2005,2795
linear,1.8198079665501912,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.6,12.3,123,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,70,1154,7846
linear,1.1506346464157104,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,18.0,9.0,90,1,2,64,1,1,cu121,";maxwell_sgemm_64x64_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,19,1625,5748
linear,0.7515519857406616,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.0,3.5,35,1,2,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,23,1433,4440
linear,3.6291627089182534,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,34.5,17.25,115,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,162,1660,7359
linear,2.136192003885905,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,27.6,13.8,69,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,243,1543,4396
linear,1.4674026568730671,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,88.0,11.0,220,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,98,1610,7021
linear,1.3123519817988079,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,19.8,9.9,99,1,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,25,1704,6335
linear,1.7176533540089924,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,120,1,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,64,1778,7676
linear,5.765898545583089,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,45.6,22.8,114,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,205,1925,7264
linear,3.4008426666259766,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,38.4,19.2,128,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,174,1407,8161
linear,3.0835626125335693,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,157.6,19.7,197,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,255,1777,6281
linear,1.1598506768544514,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.5,11.25,75,1,3,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,43,1894,4743
linear,2.8590399424235025,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,40.8,20.4,102,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,221,1394,6503
linear,1.489781339963277,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,22.5,11.25,75,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,165,1235,4752
linear,2.797930637995402,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,31.2,15.6,104,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,168,1630,6607
linear,5.559583981831868,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,273.6,34.2,342,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,229,1897,10923
linear,7.055594603220622,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,388.0,48.5,485,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,228,1744,15518
linear,3.1511893272399902,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,24.0,12.0,240,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,22,1747,15319
linear,3.5768426259358725,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,44.4,22.2,148,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,141,1142,9422
linear,5.0294826825459795,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,270.4,33.8,338,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,208,1769,10814
linear,1.457535982131958,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.2,14.6,146,1,2,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,18,1283,9294
linear,6.1498026847839355,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,44.2,22.1,221,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,121,1775,14126
linear,2.9306346575419107,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,268.0,33.5,335,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,197,1091,10706
linear,12.283136049906412,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,89.6,44.8,224,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,231,1784,14288
linear,3.181002696355184,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,261.6,32.7,327,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,228,1182,10448
linear,8.770069440205893,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,62.7,31.35,209,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,188,1840,13343
linear,5.553834597269694,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,47.4,23.7,158,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,143,1536,10051
linear,3.961536089579264,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,312.8,39.1,391,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,199,1266,12481
linear,15.500159899393717,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,109.8,54.9,366,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,134,1938,23416
linear,13.643946647644043,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,107.7,53.85,359,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,147,2030,22944
linear,2.6662186781565347,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,29.4,14.7,294,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,63,1302,18811
linear,9.230762799580893,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,774.4,96.8,968,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,232,1378,30970
linear,5.451168060302734,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,43.4,21.7,434,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,45,1679,27769
linear,4.980607986450195,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,41.0,20.5,410,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,34,1619,26213
linear,7.555946667989095,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,88.4,44.2,442,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,81,1381,28230
linear,3.696458657582601,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,287.2,35.9,718,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,115,1273,22970
linear,6.099466641743978,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,407.2,50.9,1018,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,72,1509,32573
linear,11.551008224487305,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,120.4,60.2,301,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,240,1290,19210
linear,6.184831937154134,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,46.0,23.0,460,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,34,1658,29431
linear,27.648213704427082,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,186.4,93.2,466,4,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,246,1866,29801
linear,4.017973264058431,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,41.9,20.95,419,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,38,1281,26773
linear,7.267818609873454,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,49.5,24.75,495,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,38,1946,31649
linear,21.6254399617513,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,209.7,104.85,699,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,177,1287,44694
linear,8.810677210489908,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,455.2,56.9,1138,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,67,1911,36400
linear,7.0406293869018555,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,82.4,41.2,824,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,64,1338,52700
linear,13.691743850708008,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,168.6,84.3,843,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,85,1356,53914
linear,21.17573356628418,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,160.6,80.3,803,2,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,116,1733,51384
linear,8.412416140238443,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,71.4,35.7,714,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,41,1538,45633
linear,24.13879458109538,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,246.9,123.45,823,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,141,1281,52614
linear,5.549759864807129,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,67.0,33.5,670,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,48,1370,42874
linear,7.462442874908447,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,443.6,55.45,1109,1,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,88,1716,35468
linear,30.39861297607422,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,281.7,140.85,939,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,136,1456,60070
linear,30.936821619669598,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,228.9,114.45,763,3,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,155,2014,48817
linear,26.35098648071289,Tesla P4,p2.1.0,8902,maxwell_sgemm_32x128_tn,1562.4,195.3,1953,2,1,256,1,1,cu121,;maxwell_sgemm_32x128_tn,1,208,1634,62492
linear,5.69923210144043,Tesla P4,p2.1.0,8902,maxwell_sgemm_64x64_tn,67.4,33.7,674,1,1,64,1,1,cu121,;maxwell_sgemm_64x64_tn,1,38,1147,43128
linear,0.28328532973925274,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.6,3.2,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,226,3751,248
linear,0.20483199755350748,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,2,8,5,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,238,2884,175
linear,0.1326933354139328,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,2,3,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,74,3329,164
linear,0.14578133324782053,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,1,6,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,177,3682,67
linear,0.17107199629147848,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,2,6,7,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,190,2483,164
linear,0.09593600034713745,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,1,4,20,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,124,3959,63
linear,0.14458666741847992,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,28.0,3.5,1,5,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,137,3890,127
linear,0.06808533022801082,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.4,4.05,1,3,27,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,73,2445,26
linear,0.18968533476193747,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,2,5,8,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,149,3622,215
linear,0.12709333995978037,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,2,4,10,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,128,2703,168
linear,0.1198719988266627,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,33.6,4.2,1,6,14,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,161,2826,82
linear,0.2770986656347911,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,25.6,3.2,2,8,4,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,256,3961,256
linear,0.09725866466760635,Tesla P4,p2.1.0,8902,maxwell_sgemm_128x32_tn,32.0,4.0,1,5,16,256,1,1,cu121,";maxwell_sgemm_128x32_tn;void splitkreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublassplitkparams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",1,158,4086,12
