OPName,Latency,Device,Torch Version,CUDNN Version,Kernel Name,Warps per SM,Blocks per SM,Grid x,Grid y,Grid z,Block x,Block y,Block z,CUDA Version,B,H,large
softmax,0.1164735987782478,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",724.44446,45.27778,4890,1,1,512,1,1,cu121,4890,2104,True
softmax,0.1726527988910675,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",765.03705,47.814816,5164,1,1,512,1,1,cu121,5164,3405,True
softmax,0.2310847997665405,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1044.4445,65.27778,7050,1,1,512,1,1,cu121,7050,3529,True
softmax,0.2091648012399673,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1057.9259,66.12037,7141,1,1,512,1,1,cu121,7141,3024,True
softmax,0.1684736013412475,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",941.7778,58.86111,6357,1,1,512,1,1,cu121,6357,2909,True
softmax,0.1772287994623184,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1073.037,67.06481,7243,1,1,512,1,1,cu121,7243,2406,True
softmax,0.1276032000780105,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",736.0,46.0,4968,1,1,512,1,1,cu121,4968,2583,True
softmax,0.1343552023172378,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",752.8889,47.055557,5082,1,1,512,1,1,cu121,5082,2217,True
softmax,0.1514624029397964,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",838.0741,52.37963,5657,1,1,512,1,1,cu121,5657,2839,True
softmax,0.1976576000452041,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1147.8518,71.74074,7748,1,1,512,1,1,cu121,7748,2453,True
softmax,0.1540991991758346,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",697.7778,43.61111,4710,1,1,512,1,1,cu121,4710,3453,True
softmax,0.2284992009401321,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",972.7407,60.796295,6566,1,1,512,1,1,cu121,6566,3991,True
softmax,0.1469439953565597,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",852.0,53.25,5751,1,1,512,1,1,cu121,5751,2678,True
softmax,0.1229120001196861,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",660.0,41.25,4455,1,1,512,1,1,cu121,4455,2572,True
softmax,0.1996607989072799,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",839.55554,52.47222,5667,1,1,512,1,1,cu121,5667,3761,True
softmax,0.1932543992996215,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",913.3333,57.083332,6165,1,1,512,1,1,cu121,6165,3471,True
softmax,0.2466304004192352,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1051.1111,65.69444,7095,1,1,512,1,1,cu121,7095,3885,True
softmax,0.1815296024084091,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",749.3333,46.833332,5058,1,1,512,1,1,cu121,5058,3835,True
softmax,0.1729792028665542,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",689.03705,43.064816,4651,1,1,512,1,1,cu121,4651,4026,True
softmax,0.1571263968944549,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1115.4073,69.71296,7529,1,1,512,1,1,cu121,7529,2138,True
softmax,0.1661119997501373,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",809.4815,50.592594,5464,1,1,512,1,1,cu121,5464,3171,True
softmax,0.1595200002193451,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",763.4074,47.712963,5153,1,1,512,1,1,cu121,5153,3235,True
softmax,0.1071999996900558,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",662.0741,41.37963,4469,1,1,512,1,1,cu121,4469,2298,True
softmax,0.1972544014453888,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",837.7778,52.36111,5655,1,1,512,1,1,cu121,5655,3677,True
softmax,0.1763135999441147,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1207.7037,75.48148,8152,1,1,512,1,1,cu121,8152,2356,True
softmax,0.1961600005626678,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",807.7037,50.48148,5452,1,1,512,1,1,cu121,5452,3842,True
softmax,0.2439679980278015,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1073.037,67.06481,7243,1,1,512,1,1,cu121,7243,3647,True
softmax,0.2142911970615387,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1093.3334,68.333336,7380,1,1,512,1,1,cu121,7380,3161,True
softmax,0.1509312003850937,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",858.0741,53.62963,5792,1,1,512,1,1,cu121,5792,2802,True
softmax,0.1212352007627487,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",611.2593,38.203705,4126,1,1,512,1,1,cu121,4126,2704,True
softmax,0.1340736001729965,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",871.2593,54.453705,5881,1,1,512,1,1,cu121,5881,2085,True
softmax,0.2224831998348236,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1159.5555,72.47222,7827,1,1,512,1,1,cu121,7827,3109,True
softmax,0.1675839990377426,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",975.1111,60.944443,6582,1,1,512,1,1,cu121,6582,2951,True
softmax,0.2027520000934601,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",966.5185,60.407406,6524,1,1,512,1,1,cu121,6524,3148,True
softmax,0.1300223976373672,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",751.4074,46.962963,5072,1,1,512,1,1,cu121,5072,2749,True
softmax,0.1383616000413894,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",878.6667,54.916668,5931,1,1,512,1,1,cu121,5931,2235,True
softmax,0.0951232016086578,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",120.59259,30.148148,3256,1,1,32,4,1,cu121,13021,984,True
softmax,0.0786816000938415,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",97.74074,24.435184,2639,1,1,32,4,1,cu121,10554,944,True
softmax,0.0719999983906745,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",112.666664,28.166666,3042,1,1,32,4,1,cu121,12166,728,True
softmax,0.0607744000852108,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",109.92593,27.481482,2968,1,1,32,4,1,cu121,11872,570,True
softmax,0.0599551990628242,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",96.77778,24.194445,2613,1,1,32,4,1,cu121,10450,633,True
softmax,0.0775936007499694,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",97.59259,24.398148,2635,1,1,32,4,1,cu121,10537,899,True
softmax,0.0701375991106033,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",79.85185,19.962963,2156,1,1,32,4,1,cu121,8624,947,True
softmax,0.0679104030132293,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",132.25926,33.064816,3571,1,1,32,4,1,cu121,14282,568,True
softmax,0.0552767999470233,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",91.96296,22.99074,2483,1,1,32,4,1,cu121,9929,588,True
softmax,0.0835135996341705,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",148.22223,37.055557,4002,1,1,32,4,1,cu121,16005,674,True
softmax,0.0549376003444194,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",80.44444,20.11111,2172,1,1,32,4,1,cu121,8687,663,True
softmax,0.0756032019853591,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",131.2963,32.824074,3545,1,1,32,4,1,cu121,14177,657,True
softmax,0.0636864006519317,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",87.85185,21.962963,2372,1,1,32,4,1,cu121,9487,763,True
softmax,0.0494463995099067,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",87.55556,21.88889,2364,1,1,32,4,1,cu121,9455,525,True
softmax,0.07916159927845,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",139.03703,34.75926,3754,1,1,32,4,1,cu121,15016,666,True
softmax,0.0869248002767562,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",103.55556,25.88889,2796,1,1,32,4,1,cu121,11181,994,True
softmax,0.0717184007167816,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",97.111115,24.277779,2622,1,1,32,4,1,cu121,10488,819,True
softmax,0.1092031985521316,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",147.18518,36.796295,3974,1,1,32,4,1,cu121,15896,934,True
softmax,0.1003264024853706,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",127.03704,31.75926,3430,1,1,32,4,1,cu121,13719,967,True
softmax,0.0613311991095542,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",77.888885,19.472221,2103,1,1,32,4,1,cu121,8409,806,True
softmax,0.0596736006438732,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",92.74074,23.185184,2504,1,1,32,4,1,cu121,10015,672,True
softmax,0.0501503996551036,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",84.96296,21.24074,2294,1,1,32,4,1,cu121,9176,545,True
softmax,0.0651135981082916,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",102.18519,25.546297,2759,1,1,32,4,1,cu121,11036,677,True
softmax,0.0668800011277198,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",77.51852,19.37963,2093,1,1,32,4,1,cu121,8371,918,True
softmax,0.1090047985315322,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",140.14815,35.037037,3784,1,1,32,4,1,cu121,15133,978,True
softmax,0.081452801823616,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",115.0,28.75,3105,1,1,32,4,1,cu121,12420,826,True
softmax,0.087788800895214,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",110.37037,27.592592,2980,1,1,32,4,1,cu121,11917,946,True
softmax,0.0721791982650756,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",99.666664,24.916666,2691,1,1,32,4,1,cu121,10762,791,True
softmax,0.0734400004148483,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",89.81481,22.453703,2425,1,1,32,4,1,cu121,9699,899,True
softmax,0.0653759986162185,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",94.85185,23.712963,2561,1,1,32,4,1,cu121,10243,729,True
softmax,0.0701887995004653,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",136.62962,34.157406,3689,1,1,32,4,1,cu121,14753,570,True
softmax,0.0843648016452789,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",109.07407,27.268518,2945,1,1,32,4,1,cu121,11779,914,True
softmax,0.0597055993974208,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",103.74074,25.935184,2801,1,1,32,4,1,cu121,11202,592,True
softmax,0.1162751987576484,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",146.92592,36.73148,3967,1,1,32,4,1,cu121,15867,1001,True
softmax,0.0943423986434936,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",123.37037,30.842592,3331,1,1,32,4,1,cu121,13324,927,True
softmax,0.0789247989654541,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",133.59259,33.398148,3607,1,1,32,4,1,cu121,14426,681,True
softmax,0.0692864000797271,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",84.14815,21.037037,2272,1,1,32,4,1,cu121,9088,893,True
softmax,0.082592000067234,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",140.22223,35.055557,3786,1,1,32,4,1,cu121,15143,712,True
softmax,0.0667712017893791,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",116.81481,29.203703,3154,1,1,32,4,1,cu121,12615,624,True
softmax,0.0551360003650188,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",91.703705,22.925926,2476,1,1,32,4,1,cu121,9903,592,True
softmax,0.0909119993448257,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",130.88889,32.72222,3534,1,1,32,4,1,cu121,14135,856,True
softmax,0.0594496004283428,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",80.111115,20.027779,2163,1,1,32,4,1,cu121,8652,758,True
softmax,0.0723327994346618,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",118.666664,29.666666,3204,1,1,32,4,1,cu121,12816,679,True
softmax,0.0547903999686241,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",92.03704,23.00926,2485,1,1,32,4,1,cu121,9937,579,True
softmax,0.0566592000424861,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",108.0,27.0,2916,1,1,32,4,1,cu121,11664,524,True
softmax,0.0757247984409332,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",122.77778,30.694445,3315,1,1,32,4,1,cu121,13257,705,True
softmax,0.0579328000545501,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",106.48148,26.62037,2875,1,1,32,4,1,cu121,11498,546,True
softmax,0.0767296001315116,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",112.333336,28.083334,3033,1,1,32,4,1,cu121,12130,788,True
softmax,0.0520192004740238,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",88.77778,22.194445,2397,1,1,32,4,1,cu121,9586,558,True
softmax,0.0736896023154258,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",149.25926,37.314816,4030,1,1,32,4,1,cu121,16119,559,True
softmax,0.1442368000745773,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",665.1852,83.14815,8980,1,1,256,1,1,cu121,8980,1669,True
softmax,0.1530687987804412,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",720.0,90.0,9720,1,1,256,1,1,cu121,9720,1657,True
softmax,0.1383296012878418,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",617.1111,77.138885,8331,1,1,256,1,1,cu121,8331,1755,True
softmax,0.2196159988641738,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",949.55554,118.69444,12819,1,1,256,1,1,cu121,12819,1840,True
softmax,0.1763968020677566,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",843.3333,105.416664,11385,1,1,256,1,1,cu121,11385,1669,True
softmax,0.222188800573349,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1080.963,135.12038,14593,1,1,256,1,1,cu121,14593,1753,True
softmax,0.1268543988466262,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",764.0741,95.50926,10315,1,1,256,1,1,cu121,10315,1224,True
softmax,0.2278975963592529,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",1008.96295,126.12037,13621,1,1,256,1,1,cu121,13621,1859,True
softmax,0.1391360014677047,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",729.4074,91.17593,9847,1,1,256,1,1,cu121,9847,1332,True
softmax,0.1500096023082733,NVIDIA A100-PCIE-40GB,p2.1.0,8902,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",635.62964,79.453705,8581,1,1,256,1,1,cu121,8581,1807,True
